,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
8763,0x3186,CUS_0xacb0,January,Christian Plumbt,23,538-30-7231,Media_Manager,65187.34,5161.278333333333,6,6,8,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",23,9,5.38,1.0,Standard,441.86,27.570724280976115,19 Years and 11 Months,No,99.98202004847784,318.133530274162,Low_spent_Small_value_payments,388.0122830106935,Standard
8764,0x169f2,CUS_0xc1bf,January,Moons,43,668-63-2486,Entrepreneur,16750.82,1252.9016666666666,6,7,25,5,"Personal Loan, Student Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",33,16,29.46,8.0,_,2765.09,38.049724960505145,9 Years and 8 Months,Yes,36.876502807545634,145.26238683990908,Low_spent_Small_value_payments,233.15127701921196,Standard
8765,0x1b8c2,CUS_0xa080,May,Huw Jonesf,14,474-20-1816,Engineer,18802.31,1292.8591666666666,7,8,18,8,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",37,21,19.7,6.0,Bad,4416.32,25.204528477988585,,Yes,66.31256648622086,113.92455453548777,Low_spent_Small_value_payments,239.0487956449581,Standard
8766,0x6196,CUS_0x992b,May,Noriyukiu,27,343-98-8027,Doctor,19939.92,1719.66,8,8,21,6,"Personal Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Auto Loan",25,,4.39,11.0,_,4211.46,33.97326834576078,13 Years and 3 Months,Yes,59.766350223188745,58.163608066975286,High_spent_Small_value_payments,314.036041709836,Poor
8767,0x13f37,CUS_0x12bf,June,Tarar,51,235-33-4203,Entrepreneur,97976.08,8136.673333333332,8,6,12,2,"Mortgage Loan, and Credit-Builder Loan",13,9,6.03,5.0,Standard,1113.49,34.94173577414741,28 Years and 1 Months,Yes,115.08732513084908,193.74482040902674,High_spent_Medium_value_payments,754.8351877934575,Standard
8768,0x1d001,CUS_0x9a26,April,Adegokew,34,265-46-1313,Teacher,61204.77,5057.3975,8,8,32,6,"Not Specified, Home Equity Loan, Not Specified, Student Loan, Student Loan, and Auto Loan",24,22,18.42,11.0,Bad,4751.96,38.1241442306901,13 Years and 0 Months,Yes,236.4311998161849,267.57060325248193,High_spent_Small_value_payments,261.7379469313332,Standard
8769,0x24d39,CUS_0x884,August,Ayeshab,30,885-08-1367,Entrepreneur,10360.915,962.4095833333334,6,5,29,3,"Not Specified, Home Equity Loan, and Personal Loan",24,21,9.3,9.0,Bad,1781.61,38.55248218139389,13 Years and 3 Months,Yes,53113.0,45.62947235278947,High_spent_Small_value_payments,293.06325889623383,Standard
8770,0x1d62f,CUS_0x3404,February,Lisak,33,973-77-6619,Architect,17738.305,1419.1920833333334,7,4,13,1,Not Specified,18,11,12.9,6.0,_,661.03,34.22275329512591,21 Years and 5 Months,Yes,11.73773832906844,135.53322000162882,Low_spent_Small_value_payments,284.64825000263613,Standard
8771,0x8257,CUS_0x26ac,February,Ryanz,25,#F%$D@*&8,Musician,90487.96,7330.663333333334,4,963,12,7,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Not Specified",20,15,15.62,8.0,Standard,1416.61,40.46472432338857,10 Years and 6 Months,Yes,482.36169143107696,100.0367948471803,High_spent_Large_value_payments,390.66784705507615,Standard
8772,0x3fb5,CUS_0x908,August,"OBrien""q",30,081-45-4206,Writer,19212.79,1817.065833333333,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",25,7,7.12,16.0,Standard,1755.06,27.60463202192914,17 Years and 2 Months,Yes,48.503602508090715,76.67940085838616,High_spent_Small_value_payments,316.5235799668565,Poor
8773,0xa0dc,CUS_0x5de6,March,Paul Carrelg,55,797-52-4322,Media_Manager,20488.03,1507.335833333333,3,2,8,0_,,15,,4.73,3.0,_,355.92,25.157533830247637,28 Years and 1 Months,NM,0.0,127.38494747757125,Low_spent_Medium_value_payments,303.34863585576215,Good
8774,0x569c,CUS_0x9a8d,March,Sarahb,55,398-02-1604,Journalist,144901.76,12350.146666666667,4,7,10,2,"Personal Loan, and Payday Loan",12,10,7.94,4.0,Standard,1365.04,28.340853172884646,25 Years and 10 Months,No,170.77860550495134,652.1956697488151,Low_spent_Medium_value_payments,692.0403914129004,Standard
8775,0x18ea0,CUS_0x4df6,July,Malonek,41,920-71-9716,Teacher,16176.835,1585.0695833333332,8,3,10,3,"Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",13,17,3.56,7.0,Standard,1200.7,31.145371381902837,20 Years and 3 Months,No,21.962186409063587,95.05661834040774,Low_spent_Small_value_payments,331.488153583862,Standard
8776,0x2527e,CUS_0x82be,January,Alistairt,30,590-92-4796,Manager,41871.89,3764.3241666666663,2,4,4,4,"Auto Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",4,10,7.51,1.0,Good,1268.9,36.899937273917686,28 Years and 7 Months,No,73.09779734604358,116.16514142557504,High_spent_Small_value_payments,447.16947789504815,Standard
8777,0x20db4,CUS_0x318c,July,Irene Preisingerc,41,025-48-2841,Doctor,61807.41,5418.6175,4,5,18,4,"Home Equity Loan, Personal Loan, Student Loan, and Payday Loan",30,15,12.62,5.0,Standard,668.14,27.67731634860063,16 Years and 4 Months,Yes,157.2174256750653,153.70671865786397,!@9#%8,480.93760566707084,Standard
8778,0xc0d4,CUS_0x288d,March,Selamk,55,970-19-8342,Lawyer,30748.93,2572.410833333333,1,6,12,2_,"Payday Loan, and Home Equity Loan",10,2,4.21,9.0,Good,860.97,38.628278290359134,,No,43.72777398675976,180.42309397020725,Low_spent_Medium_value_payments,313.09021537636636,Standard
8779,0x1ed06,CUS_0x61ab,May,Scuffhamf,33_,670-22-4819,Doctor,19124.4,1859.7,5,8,7,1,Home Equity Loan,16,11,2.99,7.0,_,1110.63,24.363210216406145,31 Years and 11 Months,No,15.522587276283309,46.627954510708854,High_spent_Medium_value_payments,373.819458213008,Good
8780,0x2142b,CUS_0xc222,June,Zieminskis,44,937-98-4347,Architect,57507.24000000001,,6,6,9,6,"Auto Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Not Specified",16,,13.24,5.0,Standard,1278.15,31.1115886002887,18 Years and 10 Months,Yes,451.1472085289748,98.35799595765127,High_spent_Medium_value_payments,391.8354832200689,Standard
8781,0x16380,CUS_0x8e71,July,Rick Rothackern,33,831-07-4489,_______,51660.42,4311.035,6,6,10,4,"Auto Loan, Not Specified, Student Loan, and Mortgage Loan",7,22,13.45,8.0,Standard,358.9,25.08698003052884,23 Years and 1 Months,Yes,94.53644988367522,387.2022817194479,Low_spent_Small_value_payments,239.3647683968769,Standard
8782,0x210bd,CUS_0xa352,April,Leah Schnurrp,26,017-80-4174,Mechanic,10437.765,729.8137499999998,10,6,16,5,"Debt Consolidation Loan, Not Specified, Mortgage Loan, Payday Loan, and Credit-Builder Loan",55,,9.67,8.0,Bad,1824.45,25.17849726254549,18 Years and 1 Months,Yes,31.386547717883644,31.157753725716734,High_spent_Small_value_payments,270.43707355639964,Poor
8783,0x1cb77,CUS_0x8bda,June,Lynnleyy,48,091-73-4515,Scientist,35217.02,2882.751666666666,3,7,13,4,"Debt Consolidation Loan, Not Specified, Home Equity Loan, and Mortgage Loan",17,6,11.58,4.0,Standard,1290.83,25.569636446815423,19 Years and 8 Months,Yes,94.18574692070344,78.75337398068876,Low_spent_Large_value_payments,385.3360457652745,Standard
8784,0x11b06,CUS_0x854f,May,Scott Maloneq,16,124-72-9354,Media_Manager,8963.99,783.9991666666666,7,10,27,9,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Not Specified",59,16,25.25,9.0,_,3952.83,37.219769522780474,,Yes,52.05663147333739,__10000__,!@9#%8,248.941994674779,Poor
8785,0x2529b,CUS_0xac7c,June,Jeffsj,29,878-64-2983,_______,117588.2,9691.016666666666,8,5,15,4,"Payday Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",19,17,3.2,4.0,Standard,324.4,36.946554377208855,28 Years and 6 Months,No,8055.0,596.7931873625806,High_spent_Small_value_payments,415.8401937190392,Standard
8786,0xd282,CUS_0x2fca,May,Vinocury,46,279-66-3207,Musician,126769.86000000002,10265.155,5,4,6,1,Credit-Builder Loan,12,5,6.63,1.0,Good,393.52,36.31607751831877,24 Years and 2 Months,No,79.73353789280046,__10000__,High_spent_Large_value_payments,1112.9446335743016,Good
8787,0x71e4,CUS_0xb5e3,March,Schererc,27,172-01-0082,Musician,32763.68,2616.306666666667,7,7,5,4,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",16,13,16.3,8.0,Standard,574.82,34.27252041872667,18 Years and 5 Months,Yes,99.19011378356296,325.69415478634244,Low_spent_Small_value_payments,126.74639809676128,Standard
8788,0xaf12,CUS_0x4d92,May,ewichm,32,957-12-0539,Entrepreneur,56795.28,4303.629377899647,6,493,8,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Payday Loan",16,9,7.31,7.0,Standard,1344.35,24.00930196576593,22 Years and 8 Months,Yes,365.2066651223243,131.24698295080975,High_spent_Medium_value_payments,422.95097402721854,Good
8789,0x15a09,CUS_0x18ab,August,Huw Jonesb,20,023-12-4309,Musician,14840.5,1501.708333333333,9,8,25,9,"Not Specified, Home Equity Loan, Auto Loan, Payday Loan, Student Loan, Personal Loan, Mortgage Loan, Not Specified, and Auto Loan",11,22,22.07,7.0,Bad,2685.41,27.710281666743235,12 Years and 3 Months,Yes,84.42084263040881,191.19544730794087,Low_spent_Small_value_payments,164.55454339498357,Standard
8790,0x19c7,CUS_0x78e0,June,Tagarish,47,352-67-4436,Accountant,17787.34,1242.2783333333334,8,4,16,2,"Student Loan, and Auto Loan",7,16,5.65,0.0,Standard,730.9,33.68265491389942,30 Years and 2 Months,No,20.06363388435491,119.1483872479078,Low_spent_Medium_value_payments,265.0158122010706,Standard
8791,0x10163,CUS_0x3e7b,June,Katie Reido,28_,956-13-1252,_______,15648.785_,1230.0654166666666,1,6,2,4,"Student Loan, Student Loan, Student Loan, and Home Equity Loan",-3,10,4.99,2.0,Good,133.99,33.163022637631364,19 Years and 4 Months,No,40.5825819465912,74.81966579045597,Low_spent_Medium_value_payments,287.6042939296195,Poor
8792,0x1a815,CUS_0x21cd,August,Sarah Whiteb,25,988-34-7804,Journalist,34570.08,,3,7,7,1,Debt Consolidation Loan,4,0,7.63,3.0,_,200.32,27.773631129632825,19 Years and 9 Months,No,17.07800659892723,119.800916853749,Low_spent_Large_value_payments,443.40507654732386,Standard
8793,0x21384,CUS_0x6692,July,,22_,470-06-0305,Developer,21419.85_,1509.9875,3,3,12,2,"Not Specified, and Debt Consolidation Loan",10,3,2.67,3.0,Good,307.94,25.29168217917684,27 Years and 10 Months,No,25.347351946154703,__10000__,Low_spent_Large_value_payments,324.2773148654163,Good
8794,0x1851,CUS_0x22a3,April,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",28,,13.94,2.0,Standard,1079.73,28.068382392311836,31 Years and 10 Months,No,95.5216287821567,623.4087218945351,Low_spent_Medium_value_payments,389.00714932330817,Good
8795,0x2e34,CUS_0xb271,March,Jones Lisao,41,952-44-3434,Mechanic,19519.57,1893.6308333333332,6,6,19,2,"Mortgage Loan, and Personal Loan",33,16,9.92,7.0,Bad,2225.18,34.30869460924865,18 Years and 5 Months,Yes,25.760881343449515,106.17453473826076,Low_spent_Large_value_payments,327.42766725162306,Poor
8796,0x1643,CUS_0x95ee,June,Np,31,612-70-8987,Lawyer,73928.46,5988.705000000001,4,5,8,0,,7,7,10.14,2.0,Good,548.2,35.2754365244368,,No,15515.0,235.79032503182026,Low_spent_Large_value_payments,633.0801749681799,Good
8797,0xbbc7,CUS_0xaa56,June,,40,754-89-1562,Manager,57258.28,4694.5233333333335,4,6,25,7,"Payday Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",17,14,15.71,9.0,Standard,2315.2,34.10015183420081,10 Years and 8 Months,NM,320.2972697747264,182.34019548426303,Low_spent_Medium_value_payments,246.814868074344,Poor
8798,0x16f6,CUS_0x132f,May,Mark Felsenthald,41,561-60-9294,Musician,19514.88,,7,5,17,0,,30,,4.17,2.0,Standard,881.4,41.17638419789344,19 Years and 7 Months,No,0.0,168.34146287619103,Low_spent_Small_value_payments,304.48253712380904,Poor
8799,0x17275,CUS_0x9c14,August,Zhangq,38,339-76-2171,Journalist,28771.76,,7,7,31,8,"Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, and Personal Loan",24,13,25.37,6.0,Bad,4044.13,33.77191031898037,2 Years and 2 Months,Yes,106.70612233681068,__10000__,!@9#%8,102.4970402472373,Standard
8800,0x201e4,CUS_0x43d,July,Carewh,42,240-16-7049,Entrepreneur,14012.51,979.6909176318576,10,7,31,5,"Personal Loan, Personal Loan, Personal Loan, Student Loan, and Mortgage Loan",45,19,24.73,10.0,Bad,4397.05,27.727689659167403,10 Years and 5 Months,Yes,51567.0,125.22201400221478,Low_spent_Small_value_payments,215.89335323756526,Standard
8801,0x267c,CUS_0x345b,July,Jessical,41,118-30-0727,Musician,16582.83,1157.9025,4,7,14,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",21,17,17.66,10.0,Standard,471.81,24.10795141958064,14 Years and 8 Months,Yes,52.02492382676536,91.99017704732628,Low_spent_Small_value_payments,261.7751491259084,Standard
8802,0x1188b,CUS_0x35a4,June,Jonathan Stempelh,38,200-57-9926,_______,81199.04,,6,7,3235,7,"Auto Loan, Not Specified, Student Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Auto Loan",18,11,10.3,9.0,Standard,2436.17,27.578200295219013,19 Years and 3 Months,NM,427.652889092424,,High_spent_Large_value_payments,329.09667873768075,Poor
8803,0x1d2f5,CUS_0x43e7,April,Poornimad,54,200-09-2850,Mechanic,34963.82,3195.651666666666,6,5,10,4,"Not Specified, Personal Loan, Debt Consolidation Loan, and Not Specified",25,14,9.56,3.0,Standard,879.49,32.946772102834906,23 Years and 1 Months,Yes,108.79608291381334,__10000__,High_spent_Small_value_payments,384.18231221692423,Standard
8804,0x2438,CUS_0x2877,March,McLeodc,30,922-07-2675,Writer,80591.2,6453.9333333333325,4,4,32,2,"Student Loan, and Auto Loan",27,6,9.62,7.0,_,2024.84,30.685904749240517,,Yes,97.89725769153412,133.67411550006508,High_spent_Medium_value_payments,663.8219601417343,Poor
8805,0x1d2c4,CUS_0x47af,March,Noah Barkino,23,270-88-8789,_______,16614.765,1424.56375,4,7,20,1,Home Equity Loan,20,15,4.55,4.0,Standard,931.36,38.80252166523178,31 Years and 10 Months,No,7.403524777057425,59.627282210085056,Low_spent_Large_value_payments,345.4255680128575,Standard
8806,0x197c2,CUS_0xc4e2,May,Berkowitzg,20,690-48-2138,Mechanic,18228.67,1734.055833333333,5,5,19,4,"Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",32,20,14.26,7.0,Standard,2471.1,25.165917041016836,14 Years and 3 Months,NM,40.46085110652611,111.33992887813177,Low_spent_Small_value_payments,311.60480334867543,Standard
8807,0x1a22b,CUS_0x717e,June,Denny Thomast,29,514-41-4445,_______,18965.08,1602.4233333333334,7,7,15,7,"Not Specified, Student Loan, Not Specified, Mortgage Loan, Home Equity Loan, Auto Loan, and Student Loan",31,,1.14,9.0,Bad,2678.15,30.55167704128575,8 Years and 2 Months,NM,93.64338765140214,74.37861634415002,Low_spent_Large_value_payments,262.2203293377812,Poor
8808,0x1f126,CUS_0x8536,May,Pedroc,35,436-18-9350,_______,144497.44,11084.395307009543,6,6,16,3,"Not Specified, Home Equity Loan, and Student Loan",4,22,3.67,4.0,Standard,50.13,38.82422740990744,25 Years and 8 Months,No,921.6865326242296,526.5674242052728,Low_spent_Large_value_payments,732.1494028276204,Good
8809,0x22eb5,CUS_0x9fcf,August,Baertleinm,15,177-47-5939,Doctor,19594.29,1834.8575,8,7,17,9,"Student Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Mortgage Loan",44,16,3.4,15.0,Bad,3212.16,34.4992453334872,1 Years and 8 Months,Yes,146.70948298925208,67.79282758732487,Low_spent_Large_value_payments,238.98343942342308,Poor
8810,0x6b63,CUS_0x36ed,June,Carewn,32,398-22-8099,Developer,28452.8,,10,8,21,5,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",57,21,5.18,14.0,_,1909.79,31.00280194470292,18 Years and 4 Months,Yes,106.58414239646105,176.48891148220508,Low_spent_Small_value_payments,233.63361278800053,Poor
8811,0xc497,CUS_0x48a4,June,Lawrence Whitek,38,977-59-9173,Teacher,133779.72,10995.31,0,5,2,1,Debt Consolidation Loan,7,-2,8.06,2.0,_,891.64,39.200139207525595,32 Years and 4 Months,No,92.93776255623916,475.9129840742616,Low_spent_Large_value_payments,800.6802533694992,Standard
8812,0x177ae,CUS_0x9ece,January,Nigelm,44,521-76-9886,Scientist,25703.34,1935.945,3,4,16,1,Debt Consolidation Loan,11,14,12.64,3.0,Standard,42.6,33.75630913240336,18 Years and 10 Months,Yes,16.720738892284757,28.88950880991148,High_spent_Medium_value_payments,397.9842522978038,Standard
8813,0x6c50,CUS_0x913c,March,Rick Rothackerm,52,036-64-4461,Media_Manager,29060.32,2235.693333333333,8,5,9,4,"Mortgage Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",11,16,2.1999999999999997,3.0,Standard,865.12,35.446463638306305,19 Years and 6 Months,NM,64.49226323178074,207.77390365587388,Low_spent_Large_value_payments,221.30316644567867,Standard
8814,0xf9ea,CUS_0xa2a3,January,Ablanb,40_,004-73-7665,Entrepreneur,19278.72,,10,10,22,6_,"Auto Loan, Student Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",45,19,28.3,10.0,Bad,3036.1,34.800174952508875,1 Years and 10 Months,Yes,71.89556886649925,158.59804406427915,Low_spent_Small_value_payments,196.2623870692216,Standard
8815,0x1322e,CUS_0x81d6,May,Dianea,3454,359-78-1565,Developer,34762.98,,8,8,15,6,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",48,24,15.63,9.0,_,3069.01,36.407663762939336,3 Years and 5 Months,Yes,131.56411721573087,64.79306607546036,High_spent_Medium_value_payments,337.83431670880884,Standard
8816,0x22bbc,CUS_0x23c5,March,Sarah McBrideo,22,435-97-7668,_______,93293.13,7807.427500000002,4,5,2,4,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",12,10,6.27,4.0,Good,1448.6,36.942959451863096,24 Years and 7 Months,No,156.21239915726213,88.79000688523216,High_spent_Large_value_payments,775.7403439575058,Good
8817,0x8358,CUS_0x4a51,July,Nate Raymondw,14,658-15-9936,Scientist,18885.93,1591.8275,9,7,22,2,"Not Specified, and Auto Loan",21,1014,7.55,8.0,Standard,1383.42,27.7988425342347,9 Years and 11 Months,Yes,29.604560590172376,92.53552856969772,Low_spent_Small_value_payments,327.0426608401299,Poor
8818,0x1cf75,CUS_0x9caf,August,Jessica Wohle,34,058-40-2184,Engineer,122309.67,9999.4725,0,6,3,4,"Home Equity Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",7,1,6.68,2.0,Good,1209.3,37.5518297837643,20 Years and 5 Months,NM,401.5730160021872,93.88077413814246,High_spent_Large_value_payments,744.4934598596702,Good
8819,0x9af2,CUS_0x7f72,January,Anna Driverd,45,700-08-5887,Doctor,40838.93,3440.244166666667,2,2,4,4,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",7,12,3.52,3.0,Good,475.65,35.33987635987022,28 Years and 5 Months,No,79880.0,,Low_spent_Small_value_payments,94.72691700484721,Good
8820,0x2384b,CUS_0x8519,February,Lienertu,53,423-52-1892,Architect,165671.16,13814.93,3,4,11,0,,0,2,5.6,4.0,_,52.76,40.95720965853217,28 Years and 6 Months,No,0.0,414.40353239221366,Low_spent_Large_value_payments,1237.0894676077867,Standard
8821,0x1bca2,CUS_0x927e,January,Jessica Toonkelq,53,445-77-0108,Writer,31306.48,2431.873333333333,8,6,7,0,,19,15,9.38,2.0,Standard,1026.13,36.1071574512546,19 Years and 7 Months,NM,0.0,229.7033115675959,Low_spent_Small_value_payments,303.4840217657374,Standard
8822,0x15d7d,CUS_0xae61,April,Nickf,32,#F%$D@*&8,Developer,60878.97,5173.2475,4,6,12,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Auto Loan",12,16,10.7,4.0,Standard,946.64,26.384701842601466,6 Years and 6 Months,Yes,158.3220875216095,695.1890107143419,Low_spent_Small_value_payments,,Standard
8823,0x1607f,CUS_0xbfe7,June,Doris Frankelg,22,171-94-6968,Teacher,8693.97,675.4975,6,5,18,7_,"Auto Loan, Payday Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, and Mortgage Loan",36,25,17.72,10.0,Bad,1496.11,26.607619065279387,12 Years and 4 Months,NM,29.310508416129565,72.51800312263393,Low_spent_Small_value_payments,255.7212384612365,Poor
8824,0x2a8a,CUS_0x43c6,January,erl,24,411-18-3032,_______,24195.37,1946.2808333333328,7,7,19,1,Credit-Builder Loan,9,16,19.96,4.0,Standard,1163.09,30.97128781726693,29 Years and 4 Months,Yes,18.06952041224247,244.48714814914874,Low_spent_Small_value_payments,222.07141477194213,Standard
8825,0x12706,CUS_0x5749,May,Lesleyn,14,277-59-7271,Writer,35374.6,,3,6,25,2,"Home Equity Loan, and Mortgage Loan",12,8_,9.6,6.0,Standard,2303.35,33.662457769207634,16 Years and 6 Months,Yes,161.48466184235969,119.31915522156254,High_spent_Medium_value_payments,417.176096924764,Standard
